401.00210084, 259.490196078
396.713055003, 270.761431412
392.604861111, 280.993055556
388.462033462, 290.68983269
383.587622549, 301.56127451
379.15601612, 311.572251007
374.985374771, 321.478976234
370.782837128, 332.011091652
366.467353952, 342.738831615
361.273262662, 354.956419317
357.2, 366.577160494
352.914514145, 378.849938499
348.39298893, 390.875768758
343.505747126, 402.250957854
341.326086957, 406.147714604
340.201814059, 402.065192744
337.312431243, 401.787678768
332.038812785, 403.235730594
325.794326241, 406.058027079
302.5, 416.5
309.114851485, 411.230363036
301.328214971, 408.882917466
292.837121212, 404.671085859
284.411530815, 399.078860172
277.047249191, 393.440776699
268.673965937, 385.131995134
262.080749354, 376.313953488
255.710261569, 365.981220657
250.489781536, 356.195207893
244.957446809, 342.835589942
241.364043506, 331.178502879
238.16120745, 318.043673732
235.271656272, 305.498267498
232.776908023, 293.517938682
230.29158383, 281.971504307
227.680694723, 269.975283901
224.738888889, 259.020833333
220.825842697, 245.756554307
217.938162544, 233.625441696
214.61100804, 222.209029066
211.678678679, 210.665465465
208.082382763, 199.126742712
204.515318627, 187.760416667
201.075645756, 175.210947109
191.325505545, 135.09915199
188.490313961, 120.650634603
185.435897436, 106.35301133
183.280893043, 98.7320872274
176.808449074, 108.776041667
171.760778128, 109.768664564
165.270941652, 106.975736568
164.010844749, 104.882420091
166.54410894, 100.761397276
160.188888889, 91.5894444444
161.154540327, 90.7602932882
162.206401766, 89.1219646799
163.691613588, 88.588641189
164.344791667, 87.6401041667
164.435500516, 86.0902992776
177.0, 92.0
164.805758907, 82.4426549536
166.578695392, 85.7588270497
165.409570154, 95.4582319546
163.585701981, 103.873385013
161.706908115, 110.308517773
164.24423676, 114.719626168
164.264408794, 119.416518122
165.752342704, 123.998661312
168.434432234, 130.025641026
166.375085558, 138.532511978
163.310638298, 148.811347518
161.19330855, 160.016109046
159.919236417, 170.748898678
159.838424983, 181.384928717
159.866102889, 191.627906977
161.157588962, 203.432824982
162.426863572, 214.681434599
165.037940379, 226.770325203
167.391566265, 237.890896921
172.5, 262.5
172.671968191, 258.615639496
176.424773022, 268.881971466
179.012516469, 278.273386034
182.597997139, 290.040772532
186.033117351, 301.660907127
188.664444444, 313.888148148
191.944802867, 326.372759857
194.458430458, 338.044289044
196.401157982, 350.151364764
197.823283082, 361.690117253
198.298288509, 374.083129584
198.583146905, 385.901565996
197.770778653, 398.058617673
208.5, 392.5
200.342774147, 398.448075527
200.973741794, 395.024070022
195.708015267, 394.295165394
186.67961165, 393.172815534
166.5, 384.5
167.707502374, 387.237416904
161.0, 390.0
165.0, 392.0
165.015346839, 380.222222222
165.25167336, 371.521419009
167.597345133, 359.265486726
170.382222222, 346.712888889
174.739263804, 334.665644172
180.605721393, 322.0
186.005979073, 309.251121076
195.513541667, 296.032291667
201.686666667, 284.806666667
209.653530378, 274.68226601
217.665090623, 264.821907013
226.365665897, 255.41878368
235.604347826, 246.57826087
244.925856698, 236.744548287
254.137218045, 227.806390977
262.926423544, 219.127319258
272.289962825, 209.838289963
279.983950617, 201.698148148
287.950850662, 192.97794581
296.417821782, 183.18019802
305.332038835, 173.180582524
314.788666667, 162.650666667
323.460666667, 152.632
331.579084967, 142.864052288
338.954487179, 133.132051282
347.098144823, 122.979652902
354.25, 112.658105023
361.16581777, 102.608941709
366.002575992, 96.6527563112
368.577054795, 102.272260274
373.473544974, 104.335978836
381.641911341, 104.587219344
403.956625074, 103.80154486
414.91372549, 104.222875817
427.452, 105.47
439.385542169, 107.647255689
452.230340988, 111.98190675
465.013968254, 116.959365079
477.091575092, 121.942002442
488.788827502, 127.639042357
500.264478764, 133.391248391
511.831111111, 140.543492063
523.131562302, 148.246679317
534.280361757, 155.88372093
544.889287852, 162.925194494
555.241792929, 169.163510101
566.007590133, 175.611638204
575.402321083, 181.232753063
586.240880503, 188.183018868
596.515802027, 195.375074538
607.524358974, 203.316666667
610.0, 199.0
628.238010657, 218.14920071
638.58041958, 225.442890443
649.083487941, 232.606060606
658.486910995, 238.732984293
661.41609589, 242.238013699
655.813358302, 243.756554307
651.847031963, 248.053272451
647.288135593, 257.290018832
642.291761149, 265.736205593
636.009762901, 274.528591353
629.816842105, 283.016140351
622.458590007, 291.008213552
615.7100271, 298.530487805
606.712758851, 307.11489646
598.509240246, 314.704312115
587.922875817, 323.730718954
576.359574468, 334.707092199
565.553405018, 344.622222222
554.916666667, 354.065373563
546.233262861, 362.699788584
536.823529412, 372.337535014
527.646285339, 380.662721893
517.507002801, 389.06512605
506.793721973, 396.90284006
493.69379845, 404.845607235
483.030993042, 409.866540164
473.144422953, 413.880077369
460.857142857, 417.835775336
451.054421769, 419.401360544
444.644781145, 417.745230079
436.434062293, 414.219350563
427.305986696, 411.026607539
415.110169492, 410.400423729
403.597653554, 410.88957902
392.69870484, 411.66734833
381.15018315, 413.394383394
370.40545809, 415.170890188
360.750324254, 416.377431907
351.004813478, 416.694344164
341.603326935, 417.015994882
330.496534342, 417.187775677
306.5, 418.5
305.006493506, 417.546176046
293.966226138, 418.176945668
290.5, 422.0
274.873702422, 416.978662053
266.464216634, 416.380399742
257.369005848, 415.340935673
246.527828746, 414.296636086
232.880864198, 411.959259259
220.324271845, 410.201941748
209.124271845, 408.361812298
196.71031746, 406.318121693
185.012844037, 404.379816514
173.370018975, 403.082226439
166.422308188, 402.115409413
169.0, 399.0
171.332720588, 404.917279412
179.0, 391.0
170.031036623, 402.47858473
165.250152905, 402.89235474
169.0, 397.0
169.0, 397.0
169.0, 397.0
169.0, 397.0
162.79843562, 405.124548736
161.993614304, 404.392720307
156.598739496, 404.567927171
154.878378378, 408.204504505
160.0, 418.0
161.704918033, 411.12363388
176.153583618, 415.324232082
216.213734568, 417.536265432
226.602623457, 417.466049383
237.71316166, 416.994277539
248.960176991, 416.435840708
259.568396226, 416.315251572
284.75020475, 415.505323505
298.687793427, 415.312989045
313.177683014, 414.174129353
326.689115646, 412.602040816
340.527719298, 412.274385965
354.188434048, 411.763482781
366.350586611, 410.626639061
379.202141901, 409.787817938
391.527310924, 408.226190476
402.32300885, 406.834070796
414.50899928, 406.19150468
427.428904429, 405.755244755
439.748079877, 405.46390169
452.674981104, 405.702191988
464.176385889, 405.930885529
474.847311828, 405.979928315
485.34261242, 406.400428266
496.029737206, 406.93153527
507.748015873, 407.465608466
518.818121693, 407.080026455
530.282591725, 407.113192818
541.279826464, 406.758496023
550.356871678, 406.141230068
562.263340263, 404.567567568
571.804494382, 403.522846442
582.810672515, 401.592105263
594.026143791, 399.642973856
604.201735358, 398.031091829
613.455862978, 396.362977602
623.623840114, 394.678800857
645.29969419, 393.237767584
655.705978706, 392.254709255
655.454094293, 389.978494624
651.0, 389.0
656.273273273, 377.17042042
660.0, 376.0
652.22078853, 358.823655914
648.724856322, 349.441091954
643.770140429, 338.242424242
639.157320872, 326.842679128
633.545023697, 314.890205371
628.999221184, 304.112928349
622.775540641, 289.585384042
617.920386905, 276.726934524
612.774637681, 265.742028986
607.335353535, 254.593939394
602.600660066, 245.372277228
598.012898846, 235.723014257
592.274747475, 225.125925926
586.5703125, 215.091145833
580.736375158, 205.595690748
574.629098361, 197.030054645
567.957356077, 188.831556503
560.016404199, 180.855643045
540.5, 166.5
532.5, 160.5
533.59070072, 160.0681074
523.411689146, 154.168272319
514.042153048, 148.968871595
503.47997416, 144.824935401
491.38697318, 140.712643678
481.246819338, 138.346692112
470.574673481, 135.465076661
459.918022905, 132.996383363
449.815693431, 131.130170316
437.157264957, 128.858689459
426.900362319, 126.976449275
416.431478157, 125.82106523
405.376163873, 124.770949721
394.088729017, 123.389688249
383.591575092, 122.554945055
372.765285996, 122.243918475
360.655642023, 121.273022049
349.347169811, 120.541509434
338.053045187, 120.400785855
327.085436893, 120.394822006
315.550995025, 120.552238806
305.308198683, 121.664871335
294.241106719, 122.811594203
281.823608317, 124.370221328
270.673441734, 126.675474255
259.831372549, 129.707189542
249.423476005, 133.384565499
239.505660377, 137.871069182
231.423146474, 142.244122966
222.950501253, 147.890977444
215.08813784, 153.744864148
206.65408805, 161.071698113
198.820666667, 168.875333333
192.202020202, 176.131313131
186.072805139, 184.28551035
179.951971326, 192.810035842
173.867780097, 202.438413361
168.298651252, 213.229929351
163.697795071, 222.955252918
158.855333333, 234.190666667
155.025333333, 244.746
152.523980815, 255.528776978
150.451499118, 264.171075838
149.16954023, 273.516666667
149.200125078, 282.940587867
149.93159204, 291.176616915
151.381510417, 300.061848958
153.298210736, 310.178926441
155.103000811, 317.136253041
158.778538813, 327.360730594
163.097415507, 336.746189529
168.147832267, 344.752665245
173.49498998, 351.555778223
179.621052632, 358.522807018
187.348739496, 365.273109244
194.662384011, 371.127052106
202.136904762, 376.10515873
201.0, 380.0
219.843986254, 385.780756014
229.774811773, 390.965092402
227.0, 392.0
251.475422427, 400.56374808
262.466977467, 405.031857032
273.129588015, 409.013483146
298.5, 416.5
295.303685897, 415.715544872
305.525019246, 417.234026174
316.007390983, 418.263118995
324.943071161, 418.875655431
335.939259259, 419.053333333
347.52297593, 419.034281546
357.483723958, 418.55859375
367.61100804, 418.29004329
379.5, 420.0
397.686597938, 412.972508591
406.785343709, 410.449416342
416.015277778, 407.267361111
425.668073136, 403.103375527
435.401622718, 398.067613252
444.50931677, 392.512077295
453.706004141, 386.11042098
461.744639376, 379.328784925
469.25660864, 372.464216634
477.303030303, 365.077823691
485.700908456, 357.535290007
493.629710145, 350.306521739
501.335465529, 343.094527363
511.048398091, 334.519427403
519.24789644, 327.331391586
527.979333333, 319.717333333
537.352941176, 311.287581699
546.990934449, 302.738493724
556.101167315, 294.496757458
564.542349727, 286.713797814
574.028236915, 278.296831956
583.474226804, 269.279037801
592.887351779, 259.996047431
602.268214055, 249.700838169
610.535433071, 239.854986877
617.504539559, 230.147859922
624.571962617, 219.513395639
631.037924152, 208.667997339
636.509038322, 199.342010123
642.762711864, 186.455508475
647.352657005, 175.761214631
651.731538992, 162.940648723
655.592592593, 151.076719577
659.426501035, 138.62594893
662.998065764, 126.631205674
665.8138942, 115.304015296
669.608115942, 103.223768116
669.143581081, 102.111486486
656.5, 102.5
659.161370717, 107.485981308
650.399491094, 104.136132316
638.307977737, 101.261595547
626.588056063, 98.6782449726
614.923211169, 97.0668993601
603.927835052, 95.3568155785
590.517055655, 94.038898863
578.104440275, 92.0838023765
565.547666009, 90.7797501644
552.291089109, 89.3353135314
539.859616574, 87.8639455782
527.797833935, 86.7262334537
516.63806188, 86.5440747227
504.958712811, 86.2137219186
493.122584541, 85.1926328502
483.574349442, 86.4262701363
472.160071942, 89.4190647482
460.112865497, 93.5198830409
448.798507463, 98.1735074627
438.172043011, 103.534946237
427.232716049, 108.792592593
415.910646388, 114.589987326
405.676607025, 119.921139828
394.330006653, 125.817697937
381.994612795, 131.566329966
370.270997375, 136.219816273
358.614919355, 140.995967742
346.730125523, 145.824965132
334.397614314, 149.643472498
321.235334714, 153.229813665
309.008298755, 156.237206086
295.989723828, 158.946050096
283.583154889, 161.647394718
271.322873082, 164.361924686
258.476861167, 166.996646546
245.849673203, 169.638562092
232.42047532, 172.634978672
220.645640074, 174.93877551
207.389084507, 176.67899061
194.15571344, 178.170515098
180.959265634, 178.776821572
168.721254355, 178.62369338
163.791808874, 180.357792947
164.270733012, 182.945960407
160.98546042, 184.836833603
162.582706767, 184.589598997
164.737564322, 181.206975415
156.666666667, 176.333333333
170.367063492, 156.755291005
175.335897436, 149.121794872
181.403284672, 141.9756691
188.265179678, 135.381040892
197.510472771, 129.140035907
207.95263789, 122.058153477
218.384044527, 114.993197279
228.651837524, 106.958736299
238.631545338, 99.1098339719
246.493678161, 93.7804597701
248.767605634, 98.0393192488
247.0, 106.0
262.665420561, 109.693457944
270.740812379, 116.641521599
279.836438923, 125.56452726
288.742459397, 136.631090487
297.124031008, 147.537984496
304.859188544, 157.661097852
311.875951294, 168.619482496
318.589449541, 179.78440367
324.637464387, 189.463675214
331.308265583, 200.348238482
337.268292683, 212.054200542
342.835365854, 223.546747967
348.740740741, 235.244047619
354.633934536, 246.410153641
360.375847197, 257.410351201
366.129304743, 268.443794672
371.234519104, 278.072463768
376.673052363, 288.213920817
382.764478764, 298.667953668
388.828440965, 308.374429224
394.959577114, 318.110074627
401.647734956, 329.144016227
408.747148289, 339.323193916
415.661427636, 349.472822528
421.704487179, 359.082692308
428.640277778, 369.360416667
435.145658263, 377.803921569
442.954301075, 387.607526882
450.505789153, 396.123095673
458.034749035, 403.388030888
464.053941909, 406.141078838
469.211221122, 400.163366337
475.940507437, 397.072615923
498.5, 400.5
496.026126126, 396.016216216
510.912280702, 396.826953748
525.11033411, 397.625485625
537.889138577, 397.024719101
550.707762557, 395.684931507
563.611111111, 393.783703704
574.982155603, 391.184154176
587.093214019, 387.890380313
597.172222222, 384.574305556
607.705761317, 380.497256516
618.430316092, 375.922413793
628.760701754, 371.44
639.048297704, 367.155186065
652.114942529, 362.950957854
658.397805213, 360.621399177
651.918454936, 360.981402003
645.87431694, 365.855581577
646.261954262, 375.636867637
643.698765432, 387.474074074
638.279132791, 399.674796748
633.296296296, 408.776776777
632.533859303, 409.692965155
628.44975745, 410.898128898
622.087040619, 409.343649259
614.585488506, 406.570402299
606.931601732, 403.492640693
597.272952854, 399.153846154
587.932255581, 393.511932256
579.567695962, 387.493269992
570.847533632, 380.80941704
560.94143167, 373.034707158
552.04434907, 366.551502146
541.933194154, 359.83855254
531.37037037, 353.224137931
520.991178324, 346.736609956
510.486297004, 340.480560867
499.848783695, 333.796186719
489.256944444, 327.581944444
478.747787611, 321.370943953
468.521330441, 315.025307303
458.54496124, 308.480620155
447.720662347, 301.75449964
437.393361582, 296.206214689
426.905294556, 290.44295302
415.252898551, 285.113043478
402.377358491, 279.242487771
391.452083333, 275.534722222
379.938471941, 271.495605139
367.126436782, 267.647988506
355.335917313, 264.30620155
343.044260028, 261.497925311
331.841650033, 258.48835662
320.236338798, 256.339480874
306.896794872, 254.449358974
294.838114754, 252.43784153
282.80125523, 250.839609484
269.714107366, 249.781523096
257.163684559, 248.549370444
244.952198853, 247.607393244
233.351334575, 245.771570453
220.727217125, 243.777981651
209.029969419, 242.306422018
198.671586716, 241.052890529
188.018753781, 239.934059286
176.09929078, 238.091016548
165.268080479, 236.654703643
166.964539007, 237.236224768
168.811897106, 237.525723473
168.62735595, 237.53634895
164.698564593, 235.500265816
163.735294118, 234.088235294
166.534722222, 231.781565657
166.469244288, 228.019332162
164.813378302, 220.725688589
162.232172471, 210.583195135
159.630074328, 199.661520869
157.537673297, 185.405063291
155.761067708, 172.495442708
153.869069069, 159.606606607
155.864240324, 142.192952051
160.825117371, 134.291079812
166.4592, 125.8384
171.854483926, 117.948110547
182.615954416, 102.049002849
189.017421603, 93.9523809524
192.717054264, 92.0703211517
198.449799197, 93.660929432
206.960566852, 96.5459026494
216.446529081, 100.873671044
225.582329317, 106.34939759
234.679618269, 112.869120654
244.045859001, 121.32991102
253.198252688, 130.01344086
261.720545977, 139.331178161
270.06029106, 148.67983368
277.896174863, 158.397540984
285.038017651, 169.205023761
291.79944095, 179.213836478
298.373883162, 188.115463918
304.726732673, 198.181518152
310.109570957, 208.017821782
315.831076725, 218.953578337
321.012526096, 230.292971468
325.115151515, 240.790572391
329.038329911, 251.005475702
333.460165711, 263.441045252
337.740204943, 275.178420735
340.899131597, 286.679358717
344.47108512, 298.203378817
348.411650485, 308.855016181
352.050035236, 319.582804792
355.789508632, 330.534528552
359.86787391, 341.538564722
363.971943888, 353.012692051
367.990953375, 363.505915101
371.961783439, 375.102618542
376.558963872, 387.03135651
381.601081812, 398.609871535
384.502487562, 403.129353234
387.690288714, 396.42432196
394.172839506, 394.318518519
404.803792852, 391.680525164
415.436050364, 388.166998012
425.605860806, 383.710622711
436.14105595, 378.639085894
447.048888889, 372.005925926
455.881766382, 365.822649573
463.958610495, 356.446415373
470.941304348, 347.820289855
477.385620915, 338.196078431
483.266100495, 327.215145081
487.917344173, 316.711382114
491.92800576, 305.24550036
495.091503268, 293.775599129
498.263408011, 281.570264766
501.366666667, 270.340666667
504.137978142, 259.398907104
507.075510204, 248.098639456
510.631372549, 236.337908497
514.273833671, 224.783637593
516.658169935, 214.073202614
519.170991351, 203.348636061
521.986189579, 192.412429379
524.790495315, 181.161981258
527.610328638, 169.318578135
531.139892905, 156.938420348
534.818061089, 143.528552457
537.647509579, 131.902298851
539.574944072, 120.091722595
541.762308998, 107.540464063
542.319499341, 99.4229249012
542.94934334, 101.678549093
540.526436782, 102.298850575
535.114183308, 101.96671787
526.835045662, 101.908105023
504.5, 110.5
506.551872314, 104.386126458
494.625553447, 107.698924731
484.085271318, 112.855943152
473.18762475, 118.420492349
463.532173913, 124.96057971
453.950121655, 132.112530414
443.507907543, 140.96836983
435.805031447, 148.61572327
427.660153937, 156.32267614
419.847511027, 164.836168872
411.214786488, 174.639260676
404.109195402, 183.75862069
397.157353886, 193.624919717
390.826510721, 203.380766732
384.561961564, 214.08880053
379.737179487, 225.515384615
375.500306937, 236.585021486
372.71641791, 247.01181592
370.425111536, 258.30720204
368.65847511, 270.061751733
366.419191919, 281.325126263
364.800124146, 293.304158908
363.055343511, 304.673664122
361.467463479, 316.826693227
360.260544218, 329.052380952
359.191437309, 341.811009174
357.717208183, 354.501805054
356.540754258, 366.611313869
356.103492063, 377.533968254
355.143925234, 390.131464174
354.534516765, 401.007232084
355.223492063, 402.652698413
354.967721912, 400.001862197
353.629567173, 400.20123665
351.922241281, 400.960548885
348.130868545, 405.304577465
344.142440163, 408.054874489
340.11361015, 407.746251442
335.288253968, 407.123174603
327.829268293, 406.411730546
320.130801688, 406.250150693
310.520618557, 405.495990836
301.091307067, 404.520950594
290.539179104, 402.766169154
279.731977819, 400.202094886
268.433394721, 397.403928791
257.477380952, 394.768452381
246.464135021, 391.577456299
234.825305074, 388.242774566
223.589075109, 384.530726257
212.300970874, 381.40776699
200.814014407, 378.114603798
189.483168317, 375.15709571
178.105306799, 372.309286899
168.935724963, 369.745142003
172.642300195, 367.624756335
175.979112272, 363.227154047
166.5, 344.5
177.685264664, 347.180257511
178.747097844, 335.320066335
182.080784314, 321.919215686
185.099273608, 309.393058918
188.636826783, 296.583697234
193.363079615, 282.717410324
198.985938792, 270.47311828
204.27359882, 259.574483776
210.75990676, 248.557886558
219.193173566, 237.473493101
226.347763348, 227.611111111
234.42875817, 217.593464052
241.945825366, 208.318674315
248.847145488, 198.745856354
255.921313507, 188.766418835
263.583333333, 177.076086957
269.630975143, 167.138942001
275.834558824, 155.463848039
285.114114114, 133.147147147
289.399439776, 122.023529412
295.966666667, 98.8692307692
296.295384615, 103.654871795
295.068471338, 107.106687898
293.641247834, 107.899480069
290.621916236, 106.107286288
284.776215583, 100.458699473
277.818827709, 93.8229721729
272.741016109, 91.6350681537
267.07074137, 94.5365025467
259.213288666, 96.2188721385
249.248075784, 98.5263469509
237.380208333, 101.245442708
226.246800731, 104.69408897
216.653775322, 108.193370166
205.220754717, 112.37672956
193.883394383, 116.410866911
183.146473779, 120.526220615
172.637707948, 124.701170672
165.747311828, 128.667264038
166.727385378, 131.428748451
166.726060606, 136.284848485
164.806918239, 143.060377358
161.841365462, 152.708835341
159.314439946, 163.570175439
156.987256875, 174.336686787
156.187460013, 184.470889315
154.985138004, 195.303609342
153.921199442, 205.338912134
153.454545455, 215.562367865
153.732732733, 227.386636637
154.026748971, 237.327160494
154.559310802, 248.781312127
155.591208791, 257.371428571
156.123354123, 268.982674983
156.341168091, 278.548433048
156.383404864, 289.412732475
156.549800797, 301.105577689
157.048906049, 310.106177606
156.723658052, 320.941683234
155.377235772, 332.226829268
154.681233933, 341.201371037
155.490036232, 349.510869565
157.660130719, 358.307189542
160.564795565, 367.144837145
164.450038139, 376.464530892
168.85917603, 385.970786517
169.0, 394.0
182.5, 416.5
175.0, 407.0
173.0, 401.0
176.261261261, 401.978978979
168.5, 410.5
172.220694172, 406.614276359
178.0, 408.0
174.5, 400.5
170.201773836, 384.60014782
174.045918367, 372.409863946
178.267015707, 361.292321117
183.534839925, 348.988700565
189.183477426, 338.384245917
196.801675978, 327.213221601
204.611916264, 316.301932367
212.761054422, 305.647108844
222.480620155, 295.439276486
232.195202647, 285.314309347
241.521604938, 276.813271605
251.653846154, 268.784188034
262.745634017, 261.66818527
274.196938065, 255.153792624
285.495457722, 249.767295597
297.794178794, 244.440748441
308.829613095, 240.290178571
320.31300813, 235.862466125
332.546099291, 231.31592521
344.515919428, 226.654320988
355.539531942, 222.180898166
367.010060362, 216.44668008
377.684546616, 211.233077905
389.274312542, 204.968477532
401.08974359, 199.047233468
412.379610999, 193.615023474
424.062753036, 188.351551957
434.912144703, 182.910206718
446.857575758, 177.207272727
457.565521628, 172.465012723
468.640024783, 167.803593556
480.530359356, 163.166666667
492.307000642, 159.242132306
503.931734317, 155.093480935
515.976969697, 151.11030303
527.047619048, 147.111111111
539.546518792, 142.922365989
551.456597222, 138.936921296
563.844797178, 135.133450911
575.16064257, 130.916810098
587.208920188, 126.615610329
597.543828265, 122.541443053
609.184606481, 118.383680556
619.968434343, 114.114267677
642.5, 108.5
642.49015748, 105.127952756
653.242155121, 100.682652457
662.43769766, 95.6831119545
664.790018832, 93.0306026365
665.22022022, 91.5495495495
663.19379845, 92.6062015504
663.887969095, 95.0844370861
668.037103531, 99.1699581089
671.135487528, 105.391723356
673.371900826, 111.060606061
674.98292011, 117.557575758
676.897517169, 124.016904385
675.290860215, 127.399462366
672.024531025, 133.631553632
669.069285325, 140.49045281
665.201376936, 149.60757315
661.425385935, 159.238993711
657.172711572, 167.983304548
651.859649123, 178.219298246
644.5, 200.5
643.304189435, 198.608378871
639.396363636, 209.868484848
635.719397363, 220.894538606
631.326593137, 232.204044118
626.115049751, 244.03420398
621.306790123, 255.27345679
615.375, 267.554644809
610.350187266, 277.411985019
604.742677824, 287.769874477
597.722814499, 298.780383795
591.19056724, 307.598470363
584.021290752, 318.425149701
575.296568627, 329.767973856
567.508607199, 338.6885759
559.005388761, 348.464973056
550.667445483, 357.468068536
541.731284476, 365.575256107
532.918754746, 373.413819286
523.908194701, 381.691928527
515.201008192, 388.982986767
507.383302864, 396.573430835
498.20913884, 405.029291154
492.380368098, 409.044989775
488.058351568, 407.479212254
480.77, 403.693333333
472.540935673, 399.251461988
464.656118143, 393.348804501
455.806853583, 384.879283489
447.41828479, 377.05420712
439.486564996, 366.975308642
432.000687285, 357.068728522
425.1232493, 346.471288515
418.882062147, 335.482344633
412.225510923, 323.132487667
405.830175439, 312.361403509
399.539614561, 301.007851535
393.75933908, 291.55316092
387.67027417, 281.077922078
381.497844828, 270.55316092
375.155511811, 260.114829396
369.263193053, 249.943219773
363.655310621, 239.444221777
357.725196288, 227.304782298
352.19557459, 215.314061385
346.510132774, 203.229909154
341.366391185, 191.306473829
335.890959282, 177.511387164
330.880952381, 164.915584416
326.516011645, 153.066957787
322.415277778, 140.288888889
318.551034975, 127.356887937
315.30507386, 113.741168915
312.536828964, 101.417602996
312.0, 114.0
312.972482802, 108.634146341
317.397535668, 111.502594034
325.442748092, 115.020992366
332.316373125, 118.592302674
339.51795977, 122.806752874
347.02771855, 129.690120824
354.133171913, 138.532687651
360.608562691, 146.880733945
366.836309524, 157.726934524
372.004319654, 169.846652268
377.498563218, 182.612068966
382.861979167, 195.639322917
387.018554063, 207.52975048
390.39223301, 218.986407767
392.612630208, 230.603515625
395.075226978, 241.311932555
396.675298805, 251.793492696
397.41503268, 262.952287582
397.062626263, 274.085521886
396.274213836, 285.462264151
394.830698287, 296.667325428
392.607189542, 308.480392157
389.938351254, 320.14265233
385.608527132, 331.26873385
380.50976431, 342.75959596
374.907518297, 352.921490353
368.189259987, 362.935821873
361.116442738, 371.791426743
352.938985228, 380.788696211
345.395437262, 388.391634981
337.557704707, 396.428110896
328.119180633, 405.076350093
321.117682198, 410.127240143
316.545401289, 410.68248389
309.841849148, 410.833333333
302.119135802, 411.349382716
291.702448211, 411.699937225
281.593261131, 411.519253911
270.712345679, 410.362345679
258.952034001, 408.368548877
245.955687831, 404.659391534
235.346743295, 400.791187739
222.891749175, 394.974917492
211.684989429, 388.367159972
202.268965517, 382.200766284
192.253863135, 373.582045622
183.11208577, 362.892787524
175.285245902, 352.979234973
168.800995025, 342.890547264
163.5, 332.983134921
158.075471698, 321.009883199
153.911167513, 309.733502538
151.941129674, 302.299920446
153.8330033, 295.807920792
158.546809779, 289.381037567
162.820422535, 283.21713615
167.577866137, 273.787939032
170.947331947, 265.776853777
174.602794411, 257.223552894
179.369609856, 246.357289528
185.239334779, 234.603759942
191.397355602, 223.548364649
197.740740741, 211.405228758
204.28313253, 200.140562249
210.717700258, 189.242894057
216.383966245, 179.793248945
223.98977136, 168.248495788
230.746323529, 158.34129902
236.78057554, 148.742206235
243.583625731, 139.123976608
249.691072575, 129.11046885
256.020872865, 117.750158128
262.158203125, 106.539713542
269.194919647, 100.623120788
273.453463203, 96.5735930736
275.377502945, 100.289163722
280.965641953, 100.908378541
290.811435523, 102.159367397
300.243564356, 104.420462046
310.177927928, 108.204954955
319.955399061, 111.91627543
330.022653722, 117.126213592
339.715339233, 123.263274336
348.98825257, 129.799559471
357.87605042, 136.693277311
367.540522876, 144.18627451
377.201058201, 151.497354497
386.343234323, 158.460726073
396.02875817, 165.692810458
406.220502901, 172.745325596
415.572564612, 179.838303512
425.688715953, 186.871595331
435.362516213, 194.15304799
444.731138546, 201.146090535
